"customer_id","country_id","gender","join_date","age","contact_propensity","churn_flag"
"WR10051552",4,"M",2019-04-07,51,0.267748478701826,0
"WR10029577",16,"F",2019-08-06,47,0.2646575871728,0
"WR10048719",16,"M",2020-02-25,49,0.164976335361731,0
"WR10030325",12,"M",2020-05-17,54,0.0776586496667633,0
"WR10037953",4,"M",2019-06-09,56,0.0753404810199942,1
"WR10043458",4,"F",2019-06-21,45,0.329566309282334,0
"WR10005705",4,"U",2019-04-01,36,0.447116777745581,0
"WR10050237",1,"F",2019-10-19,63,0.204771563797933,1
"WR10010689",12,"M",2020-02-04,35,0.0129431082777939,0
"WR10052806",16,"M",2019-11-09,45,0.218583985318265,0
"WR10043081",12,"M",2019-01-17,47,0.160533178788757,0
"WR10019538",7,"M",2020-04-06,43,0.164107022119192,0
"WR10014626",1,"M",2018-06-24,55,0.441707717569786,NA
"WR10035681",4,"M",2019-05-27,41,0.252680382497827,0
"WR10042622",12,"M",2020-01-28,33,0.00318748188930745,NA
"WR10015017",16,"M",2020-04-30,34,0.236839563411572,0
"WR10036220",4,"M",2019-12-14,42,0.646286100647155,0
"WR10054749",1,"F",2020-06-26,51,0.0255964454747416,0
"WR10052815",1,"F",2020-04-03,49,0.00734086738143533,0
"WR10021926",7,"F",2020-03-08,56,0.077175697865353,1
"WR10049747",12,"M",2020-02-17,46,0.15357867284845,0
"WR10040544",1,"M",2020-06-01,34,0.269970056988313,NA
"WR10004840",1,"M",2019-06-05,26,0.187675070028011,1
"WR10001312",12,"M",2018-12-12,40,0.0252100840336134,NA
"WR10043464",16,"F",2020-03-20,50,0.0250169033130494,0
"WR10022781",1,"M",2020-06-27,40,0.0456872404134067,0
"WR10055534",1,"M",2019-05-26,37,0.00318748188930745,0
"WR10018591",1,"M",2019-08-30,50,0.139669660967835,0
"WR10046552",1,"M",2019-01-01,36,0.113107311890273,0
"WR10046102",12,"M",2019-10-24,66,0.142567371776297,1
"WR10039901",16,"F",2020-06-28,70,0.0468463247367913,0
"WR10039307",4,"M",2020-03-09,51,0.603399980681928,0
"WR10049195",1,"F",2019-08-22,44,0.311117550468463,0
"WR10037773",4,"M",2019-12-30,40,0.317395923886796,0
"WR10005459",4,"F",2019-05-26,31,0.139090118806143,NA
"WR10025879",7,"F",2019-09-26,44,0.391190959142278,1
"WR10035131",1,"M",2019-05-08,35,0.0669371196754564,0
"WR10030468",1,"M",2020-03-16,41,0.269776876267748,0
"WR10032507",1,"U",2020-05-24,50,0.215106732348112,0
"WR10013432",4,"M",2019-04-17,32,0.0328407224958949,1
"WR10034840",4,"F",2020-06-18,44,0.239061141698059,0
"WR10022140",16,"F",2020-03-13,39,0.191828455520139,0
"WR10031911",12,"M",2019-08-29,38,0.245919057278084,0
"WR10042277",1,"M",2019-08-28,52,0.092436974789916,0
"WR10001651",16,"M",2019-01-09,35,0.0370906983483048,0
"WR10002251",1,"M",2020-03-22,32,0.179368299043755,0
"WR10026666",16,"F",2019-09-22,51,0.136482179078528,0
"WR10008891",12,"F",2019-12-04,35,0.206896551724138,0
"WR10030041",16,"F",2020-01-25,36,0.0988119385685309,0
"WR10054697",7,"F",2018-07-01,58,0.314401622718053,NA
"WR10025717",12,"F",2019-12-15,62,0.17676035931614,1
"WR10054756",16,"M",2019-07-31,44,0.0341929875398435,0
"WR10051377",12,"M",2019-12-17,48,0.261663286004057,0
"WR10018340",4,"M",2020-06-13,29,0.206896551724138,0
"WR10034395",4,"M",2019-05-16,47,0.279049550854825,0
"WR10049860",16,"M",2020-03-10,56,0.0108181203515889,0
"WR10018239",12,"M",2018-05-15,53,0.258089442673621,1
"WR10049733",1,"M",2020-04-25,55,0.385492127885637,0
"WR10010718",4,"F",2020-02-20,40,0.111175504684632,0
"WR10000302",4,"F",2019-08-01,34,0.220902153965034,1
"WR10006021",16,"M",2016-06-06,43,0.0654882642712257,1
"WR10054854",12,"M",2018-08-16,43,0.0607553366174056,0
"WR10041201",1,"M",2019-12-22,48,0.583116005022699,0
"WR10055651",1,"U",2019-10-18,66,0.257509900511929,1
"WR10025532",16,"F",2019-12-25,49,0.163237708876654,0
"WR10010704",12,"M",2019-09-26,39,0.228146430986188,0
"WR10036849",16,"F",2019-04-30,44,0.24572587655752,0
"WR10053787",16,"F",2020-02-24,50,0.0982323964068386,0
"WR10007369",4,"M",2020-06-28,30,0.343668501883512,0
"WR10025160",12,"M",2019-10-16,42,0.279049550854825,0
"WR10051911",1,"F",2019-07-17,62,0.474451849705399,1
"WR10018928",12,"M",2019-12-04,41,0.407224958949097,0
"WR10049637",4,"F",2019-09-02,56,0.709552786631894,1
"WR10007489",1,"F",2019-10-22,28,0.316333429923694,1
"WR10023187",1,"M",2019-08-18,38,0.0142953733217425,0
"WR10025981",12,"U",2020-06-29,43,0.124698155124119,0
"WR10020176",4,"M",2019-07-22,54,0.125664058726939,0
"WR10004321",16,"F",2018-11-15,32,0.0732154930937892,0
"WR10017596",12,"M",2020-04-19,36,0.176567178595576,0
"WR10021799",4,"F",2020-05-26,40,0.600405679513185,0
"WR10035667",12,"M",2019-12-11,54,0.0192214816961267,0
"WR10014495",4,"M",2017-03-12,53,0.347725297015358,1
"WR10047425",1,"M",2019-10-04,71,0.333526514053897,1
"WR10001531",4,"M",2020-01-01,33,0.19047619047619,0
"WR10029824",12,"F",2018-06-24,48,0.0600792040954313,0
"WR10012699",1,"M",2020-06-05,39,0.0694484690427895,0
"WR10018409",1,"F",2019-10-24,57,0.101323287935864,1
"WR10053027",12,"M",2020-01-21,54,0.280691586979619,0
"WR10019324",16,"U",2020-06-06,75,0.415821501014199,0
"WR10036050",1,"F",2017-08-27,65,0.316430020283976,1
"WR10028320",7,"F",2019-01-02,45,0.0870279146141215,1
"WR10021182",16,"M",2019-11-29,68,0.359702501690331,NA
"WR10020943",16,"F",2020-03-25,70,0.171641070221192,NA
"WR10036184",1,"M",2020-05-13,62,0.144209407901091,0
"WR10053621",1,"F",2019-12-17,47,0.217135129914035,0
"WR10025327",1,"M",2018-02-26,44,0.0916642519076596,1
"WR10054716",16,"M",2020-03-04,32,0.0833574809234039,0
"WR10053697",1,"M",2020-05-08,64,0.587172800154545,0
"WR10042894",4,"F",2019-05-06,47,0.320969767217232,0
"WR10031109",12,"F",2020-02-07,45,0.311214140828745,0
"WR10029591",1,"M",2020-02-16,38,0.562349077562059,0
"WR10054800",7,"F",2019-12-05,44,0.280208635178209,1
"WR10053382",16,"M",2020-05-10,59,0.106249396310248,NA
"WR10026331",7,"F",2020-06-19,52,0.151743456003091,0
"WR10017713",12,"M",2019-10-31,35,0.243117936829904,0
"WR10050727",1,"M",2020-06-24,47,0.121027721433401,0
"WR10047873",4,"M",2020-04-05,45,0.123635661161016,0
"WR10028332",12,"F",2019-11-28,57,0.373901284651792,1
"WR10046553",4,"U",2019-10-08,63,0.142663962136579,0
"WR10016900",12,"F",2020-05-11,41,0.0429827103255095,0
"WR10028365",1,"M",2020-06-23,53,0.235487298367623,0
"WR10004625",1,"F",2019-07-02,30,0.38848642905438,1
"WR10036273",4,"M",2017-05-31,49,0.372838790688689,1
"WR10024576",12,"M",2020-03-24,70,0.0530281077948421,0
"WR10037914",1,"F",2019-08-09,51,0.312662996232976,0
"WR10007569",4,"M",2019-11-11,34,0.312083454071284,1
"WR10024662",12,"M",2019-05-28,58,0.152419588525065,1
"WR10003107",4,"M",2020-05-18,36,0.13184584178499,0
"WR10006655",16,"M",2020-05-11,30,0.046363372935381,0
"WR10022136",1,"F",2019-12-12,46,0.173186515985705,NA
"WR10036593",1,"M",2020-01-22,31,0.206123828841882,0
"WR10025110",4,"M",2018-11-05,42,0.00415338549212789,0
"WR10007169",12,"F",2019-12-26,37,0.0162271805273834,0
"WR10033929",4,"M",2019-08-26,36,0.29914034579349,0
"WR10028257",16,"F",2018-02-09,58,0.0763063846228147,NA
"WR10022811",1,"F",2019-09-13,56,0.401912489133584,1
"WR10037968",1,"M",2019-08-22,52,0.0509997102289192,0
"WR10004071",16,"M",2020-04-04,35,0.106539167391094,0
"WR10034638",4,"U",2018-05-09,43,0.191925045880421,NA
"WR10016755",16,"F",2018-07-07,54,0.179175118323191,0
"WR10040224",16,"F",2020-05-27,47,0.0691586979619434,0
"WR10040136",4,"F",2020-05-17,41,0.444991789819376,0
"WR10041335",1,"M",2020-04-02,55,0.0345793489809717,0
"WR10020559",16,"M",2020-03-27,58,0.20274316623201,0
"WR10019095",12,"F",2020-06-26,21,0.00598860233748672,0
"WR10047667",4,"F",2020-04-10,50,0.147300299430117,0
"WR10005330",1,"M",2020-03-06,34,0.0867381435332754,0
"WR10005514",16,"M",2018-06-07,38,0.227373708103931,0
"WR10055037",1,"M",2020-05-25,60,0.487781319424321,0
"WR10032687",1,"M",2019-09-12,31,0.506423258958756,NA
"WR10009807",4,"F",2019-12-25,30,0.186709166425191,1
"WR10009782",1,"F",2020-04-30,29,0.609485173379697,0
"WR10003919",1,"M",2020-01-27,24,0.107794842074761,0
"WR10003487",1,"M",2020-05-03,38,0.196464792813677,NA
"WR10009871",4,"M",2020-06-09,35,0.134646962233169,0
"WR10051936",16,"M",2020-06-09,65,0.137737853762195,0
"WR10045918",4,"M",2020-03-05,65,0.0451076982517145,0
"WR10054444",16,"M",2019-07-05,65,0.0703177822853279,1
"WR10042602",4,"M",2020-05-06,61,0.142181010335169,0
"WR10054263",1,"F",2020-05-25,53,0.0693518786825075,0
"WR10008701",7,"M",2019-11-30,32,0.131749251424708,1
"WR10054904",16,"M",2020-01-21,60,0.45465082584758,0
"WR10027591",12,"F",2020-04-05,55,0.235294117647059,0
"WR10011489",7,"M",2019-06-07,28,0.491451753115039,1
"WR10040560",1,"F",2019-11-15,37,0.146624166908143,0
"WR10051189",12,"M",2020-01-01,34,0.512605042016807,NA
"WR10020244",16,"M",2020-05-17,56,0.172800154544576,0
"WR10042076",12,"F",2019-10-27,37,0.0680962039988409,NA
"WR10037183",4,"F",2020-04-10,36,0.0753404810199942,0
"WR10009263",12,"M",2020-05-23,23,0.0930165169516082,0
"WR10019222",12,"M",2020-02-11,49,0.0244373611513571,0
"WR10035612",1,"M",2020-05-11,47,0.199072732541292,0
"WR10051288",16,"M",2018-02-22,47,0.315174345600309,1
"WR10005653",4,"F",2020-06-23,28,0.229885057471264,0
"WR10023561",16,"M",2017-10-25,44,0.0177726262918961,0
"WR10031850",16,"M",2020-03-15,32,0.217618081715445,0
"WR10042318",16,"F",2018-10-04,52,0.0497440355452526,0
"WR10038806",12,"M",2019-02-24,41,0.163720660678064,0
"WR10038198",1,"M",2020-01-10,56,0.552110499372163,0
"WR10008118",1,"M",2017-12-01,27,0.257316719791365,1
"WR10035066",16,"M",2020-06-09,68,0.261663286004057,0
"WR10036226",12,"M",2020-04-28,46,0.410605621558968,0
"WR10000792",16,"M",2019-12-29,33,0.046363372935381,0
"WR10012539",4,"M",2020-04-19,29,0.191731865159857,0
"WR10034407",16,"F",2019-07-04,62,0.110209601081812,1
"WR10011419",1,"M",2019-09-03,33,0.0723461798512508,1
"WR10038438",1,"M",2015-06-10,33,0.119675456389452,1
"WR10038610",4,"F",2020-04-09,63,0.424804404520429,0
"WR10002381",12,"M",2020-02-20,29,0.0107215299913069,0
"WR10042534",16,"F",2020-01-11,56,0.0679996136385589,0
"WR10028975",12,"M",2020-02-25,47,0.0491644933835603,0
"WR10045031",1,"M",2019-06-29,69,0.305225538491259,1
"WR10033178",1,"M",2020-06-29,44,0.191248913358447,0
"WR10040038",1,"M",2020-01-21,60,0.456872404134067,0
"WR10011631",1,"M",2020-02-14,28,0.050709939148073,0
"WR10018044",1,"M",2019-10-09,61,0.154930937892398,1
"WR10022449",4,"M",2020-06-17,44,0.288611996522747,0
"WR10046766",1,"M",2018-12-29,58,0.0170964937699218,0
"WR10026628",12,"F",2020-06-16,49,0.172896744904858,NA
"WR10015466",16,"M",2019-07-21,57,0.113203902250555,1
"WR10027002",1,"F",2019-08-20,35,0.0296532406065875,0
"WR10045492",12,"F",2019-09-25,56,0.174925142470781,1
"WR10021366",12,"F",2020-01-27,38,0.228532792427316,0
"WR10022000",16,"M",2020-05-17,39,0.118709552786632,0
"WR10047270",1,"M",2019-09-24,47,0.2296918767507,0
"WR10003262",1,"M",2020-06-19,33,0.403844296339225,0
"WR10015888",12,"M",2020-01-12,61,0.0852892881290447,0
"WR10054965",12,"U",2019-12-11,48,0.156669564377475,NA
"WR10054079",12,"U",2019-12-20,41,0.173476287066551,0
"WR10018442",1,"F",2018-07-01,42,0.245436105476673,0
"WR10019140",4,"F",2020-03-03,65,0.316140249203129,0
"WR10001029",4,"F",2019-09-07,27,0.334492417656718,1
"WR10048988",1,"M",2020-05-04,53,0.0342895779001256,0
"WR10032044",16,"M",2019-11-11,56,0.0410509031198686,1
"WR10034991",1,"M",2020-06-15,39,0.362213851057664,0
"WR10012298",1,"M",2018-09-17,31,0.227470298464213,1
"WR10014709",16,"F",2020-03-11,45,0.113493673331402,0
"WR10038128",4,"F",2020-03-21,67,0.0291702888051772,0
"WR10042429",1,"M",2020-05-30,47,0.0225055539457162,0
"WR10023471",4,"M",2019-05-04,54,0.2646575871728,0
"WR10036396",16,"M",2019-12-22,41,0.361924079976818,0
"WR10055420",4,"M",2020-01-12,40,0.159663865546219,0
"WR10046630",16,"M",2018-06-17,63,0.101709649376992,1
"WR10023691",1,"F",2018-01-04,60,0.579348980971699,1
"WR10049932",1,"M",2020-02-12,43,0.154930937892398,0
"WR10025461",4,"F",2019-05-09,49,0.292282430213465,0
"WR10007468",16,"M",2019-10-25,34,0.121317492514247,NA
"WR10052581",7,"M",2018-01-21,69,0.129141311697093,1
"WR10017206",1,"M",2019-11-08,30,0.187481889307447,1
"WR10032429",1,"M",2019-10-28,49,0.153385492127886,0
"WR10030712",4,"M",2019-12-22,34,0.113397082971119,1
"WR10050290",16,"M",2018-12-03,59,0.0680962039988409,1
"WR10026420",1,"M",2020-03-15,56,0.0959142277600695,0
"WR10007184",4,"U",2019-11-25,34,0.0823915773205834,NA
"WR10018689",1,"F",2020-05-13,47,0.0257896261953057,0
"WR10016806",4,"M",2020-04-22,50,0.165845648604269,0
"WR10006012",12,"M",2019-09-11,30,0.137737853762195,1
"WR10038915",4,"M",2019-04-07,30,0.0256930358350237,NA
"WR10001350",4,"M",2019-02-22,29,0.402395440934995,1
"WR10035541",4,"F",2020-06-13,42,0.0225055539457162,NA
"WR10014387",12,"F",2020-02-03,58,0.00106249396310248,0
"WR10033516",1,"U",2019-11-29,43,0.202549985511446,0
"WR10022543",1,"F",2020-06-01,45,0.0394088669950739,0
"WR10036904",12,"M",2020-02-23,58,0.369651308799382,0
"WR10015074",12,"M",2019-12-15,49,0.382594417077176,0
"WR10052251",4,"F",2020-05-22,45,0.3033903216459,0
"WR10049331",4,"F",2020-02-28,49,0.18902733507196,0
"WR10025908",16,"U",2017-03-26,68,0.21076016613542,1
"WR10032757",4,"F",2019-09-17,57,0.360958176373998,1
"WR10034185",12,"M",2018-06-27,44,0.429633922534531,0
"WR10004223",1,"F",2019-02-07,32,0.468656428088477,1
"WR10045336",1,"M",2018-11-08,59,0.0295566502463054,NA
"WR10006995",4,"F",2020-04-03,32,0.127499275572298,0
"WR10005986",7,"M",2019-12-06,25,0.239833864580315,1
"WR10038082",16,"M",2020-05-06,64,0.214334009465855,0
"WR10039981",7,"F",2019-08-22,39,0.0248237225924853,1
"WR10044205",16,"F",2020-06-07,42,0.364532019704433,0
"WR10022704",12,"M",2020-04-03,62,0.363759296822177,0
"WR10001500",1,"F",2020-01-24,32,0.0697382401236357,0
"WR10022438",7,"F",2020-06-27,48,0.285617695354004,0
"WR10019403",16,"M",2020-05-10,46,0.0701246015647638,0
"WR10047626",12,"M",2017-09-14,68,0.0634598667053028,1
"WR10029733",1,"M",2018-07-12,39,0.31662320100454,0
"WR10048297",12,"M",2020-04-20,56,0.00212498792620496,0
"WR10011342",12,"M",2019-10-28,31,0.389065971216073,1
"WR10030650",4,"M",2018-05-19,59,0.516468656428088,1
"WR10022230",4,"F",2019-02-04,40,0.677195015937409,0
"WR10042853",1,"F",2020-05-27,38,0.36482179078528,0
"WR10012205",16,"M",2020-04-07,34,0.40548633246402,0
"WR10010416",4,"M",2020-05-09,28,0.406935187868251,0
"WR10042244",1,"M",2020-05-28,57,0.337679899546025,0
"WR10036679",12,"F",2019-09-10,61,0.141215106732348,1
"WR10043256",12,"M",2020-03-05,56,0.0575678547280981,0
"WR10024571",16,"M",2020-04-18,70,0.0668405293151743,0
"WR10028675",1,"M",2019-10-26,49,0.473485946102579,0
"WR10039749",7,"M",2018-09-03,52,0.0796870472326862,1
"WR10030744",16,"M",2020-04-15,50,0.0590167101323288,0
"WR10019432",4,"M",2019-12-18,45,0.153192311407322,0
"WR10031579",16,"M",2019-12-03,51,0.430406645416787,0
"WR10024606",12,"F",2019-12-22,51,0.152999130686757,0
"WR10025693",12,"M",2019-09-11,57,0.34878779097846,NA
"WR10010843",1,"M",2020-03-09,37,0.413599922727712,NA
"WR10030459",16,"F",2020-07-01,65,0.255481502946006,0
"WR10001978",1,"M",2020-05-09,26,0.00251134936733314,0
"WR10041186",1,"M",2020-01-23,50,0.219453298560804,0
"WR10027722",12,"M",2020-02-17,62,0.281754080942722,0
"WR10035164",16,"M",2018-11-14,48,0.518110692552883,NA
"WR10042441",16,"M",2020-06-20,55,0.222833961170675,0
"WR10019255",12,"F",2020-03-28,59,0.311020960108181,0
"WR10039777",1,"F",2019-12-10,60,0.193953443446344,NA
"WR10015797",1,"M",2019-12-08,74,0.392929585627354,1
"WR10032331",1,"M",2020-03-09,55,0.325412923790206,0
"WR10030974",16,"M",2019-07-18,37,0.0909881193856853,0
"WR10004221",1,"M",2020-02-04,24,0.0235680479088187,0
"WR10023042",4,"F",2020-05-02,49,0.0954312759586593,NA
"WR10041853",12,"M",2018-11-26,56,0.0325509514150488,1
"WR10005793",4,"M",2019-11-15,26,0.338549212788564,1
"WR10032404",4,"M",2018-06-25,47,0.370617212402202,0
"WR10038490",16,"F",2020-03-21,45,0.363179754660485,0
"WR10025489",4,"M",2020-05-07,39,0.370713802762484,0
"WR10012899",12,"F",2019-08-16,32,0.136771950159374,1
"WR10019648",16,"M",2020-05-17,41,0.0984255771274027,0
"WR10018226",1,"F",2020-06-25,29,0.235197527286777,0
"WR10019274",16,"M",2020-05-01,48,0.0326475417753308,0
"WR10021536",12,"M",2020-01-26,43,0.0585337583309186,0
"WR10049444",4,"F",2019-10-31,58,0.00685791558002511,0
"WR10036569",1,"M",2020-03-23,57,0.0918574326282237,0
"WR10052458",16,"F",2020-03-09,49,0.152709359605911,0
"WR10048932",16,"M",2019-04-23,57,0.107215299913069,0
"WR10033987",12,"M",2017-10-09,68,0.220032840722496,1
"WR10019821",16,"M",2019-05-25,61,0.199459093982421,1
"WR10018232",16,"M",2019-05-17,62,0.214140828745291,NA
"WR10000618",1,"M",2020-02-16,32,0.00357384333043562,0
"WR10050987",1,"M",2020-06-24,53,0.0810393122766348,0
"WR10019791",12,"M",2020-03-22,35,0.061721240220226,0
"WR10030957",16,"F",2019-09-27,40,0.0366077465468946,0
"WR10003314",1,"M",2019-06-20,29,0.0337100357384333,1
"WR10037383",16,"M",2020-03-12,53,0.225924852699701,0
"WR10023705",12,"M",2019-06-12,60,0.622041920216363,NA
"WR10017691",12,"F",2020-06-27,59,0.150680962039988,0
"WR10051638",1,"M",2018-03-29,44,0.499275572297885,NA
"WR10024353",4,"F",2019-11-05,62,0.0125567468366657,0
"WR10013345",1,"F",2020-03-22,34,0.165555877523423,0
"WR10053958",12,"M",2019-09-19,49,0.0455906500531247,0
"WR10024835",1,"M",2019-11-13,38,0.167970636530474,0
"WR10006085",4,"M",2020-02-09,30,0.11909591422776,0
"WR10027850",16,"U",2019-07-11,52,0.25045880421134,0
"WR10027982",1,"F",2019-05-11,77,0.379793296628996,1
"WR10028954",1,"U",2019-06-30,36,0.294021056698542,0
"WR10047781",12,"F",2019-11-19,44,0.330049261083744,0
"WR10050640",4,"F",2019-01-31,47,0.178498985801217,0
"WR10043088",1,"F",2020-03-20,30,0.367429730512895,0
"WR10056274",12,"F",2019-09-30,58,0.164686564280885,1
"WR10030837",4,"M",2020-01-05,48,0.746063942818507,0
"WR10045303",1,"M",2019-11-19,43,0.0171930841302038,0
"WR10055775",1,"F",2019-12-15,58,0.106925528832223,1
"WR10012674",1,"M",2019-05-02,28,0.133681058630349,1
"WR10008058",16,"M",2020-06-04,34,0.235294117647059,0
"WR10046660",1,"M",2020-03-07,45,0.0913744808268135,0
"WR10008355",16,"M",2020-01-21,25,0.1011301072153,0
"WR10004894",12,"F",2020-03-24,42,0.239833864580315,0
"WR10033442",12,"F",2020-05-24,57,0.106442577030812,0
"WR10037900",12,"M",2020-05-21,37,0.347242345213948,NA
"WR10051238",1,"F",2018-04-13,57,0.092533565150198,1
"WR10021756",16,"F",2018-07-18,59,0.0565053607649956,0
"WR10021068",12,"F",2020-01-16,35,0.324060658746257,0
"WR10012018",16,"M",2019-10-07,33,0.264850767893364,1
"WR10005710",16,"F",2020-06-13,30,0.225828262339419,0
"WR10026966",1,"F",2019-12-17,40,0.416497633536173,0
"WR10047959",16,"F",2019-01-09,42,0.046266782575099,0
"WR10024725",1,"M",2019-07-11,65,0.0662609871534821,1
"WR10048569",16,"M",2018-09-15,49,0.24195885250652,0
"WR10011920",1,"M",2020-02-07,33,0.353424128271998,0
"WR10002451",12,"M",2019-12-29,35,0.283879068868927,0
"WR10002138",7,"M",2015-12-05,39,0.291702888051772,1
"WR10049808",12,"F",2019-05-22,49,0.0453974693325606,0
"WR10015587",12,"M",2019-10-03,54,0.128851540616246,0
"WR10030737",12,"U",2019-04-21,68,0.377668308702791,1
"WR10002633",12,"F",2020-03-28,24,0.392832995267072,0
"WR10010905",1,"M",2019-09-03,39,0.150487781319424,0
"WR10003717",1,"U",2020-04-21,32,0.161788853472423,0
"WR10015274",4,"M",2019-07-27,52,0.0130396986380759,0
"WR10029051",1,"U",2019-05-07,42,0.220515792523906,0
"WR10001224",16,"M",2018-08-20,33,0.14884574519463,1
"WR10002945",7,"M",2018-11-15,30,0.141408287452912,1
"WR10006814",4,"F",2019-05-16,29,0.170288805177243,1
"WR10016582",12,"U",2020-01-28,50,0.00927267458707621,0
"WR10002700",4,"F",2020-05-12,30,0.0115908432338453,0
"WR10047992",4,"M",2019-11-07,40,0.604848836086159,0
"WR10014355",1,"M",2019-08-07,47,0.303486912006182,0
"WR10029483",12,"U",2020-04-19,33,0.0494542644644065,0
"WR10017888",16,"F",2018-07-28,30,0.0452042886119965,1
"WR10005241",16,"U",2018-07-25,29,0.0214430599826137,1
"WR10042446",4,"M",2018-11-14,63,0.444605428378248,1
"WR10004762",1,"M",2020-02-12,38,0.36482179078528,0
"WR10030506",12,"M",2017-04-03,59,0.120931131073119,1
"WR10015762",4,"M",2019-06-12,57,0.0539940113976625,0
"WR10048378",12,"M",2020-05-05,63,0.0821983966000193,0
"WR10032655",1,"U",2019-04-25,61,0.384526224282817,1
"WR10048732",12,"F",2019-07-05,60,0.0591133004926108,NA
"WR10024460",16,"M",2020-06-01,56,0.130300396020477,0
"WR10047607",1,"F",2020-05-28,44,0.14507872114363,0
"WR10029579",4,"F",2020-05-21,48,0.0821983966000193,NA
"WR10018192",4,"M",2020-03-20,41,0.138317395923887,0
"WR10008398",16,"M",2018-09-03,32,0.142470781416015,1
"WR10051378",1,"F",2019-12-03,60,0.174925142470781,1
"WR10003922",4,"F",2019-10-04,35,0.0677098425577127,0
"WR10051176",16,"M",2019-10-14,39,0.219549888921086,0
"WR10005052",1,"M",2019-12-24,38,0.35255481502946,NA
"WR10006373",4,"F",2019-02-13,35,0.0376702405099971,0
"WR10034221",7,"M",2016-11-02,56,0.191055732637883,1
"WR10021951",7,"M",2020-04-24,64,0.170578576258089,1
"WR10032857",12,"U",2018-05-29,63,0.179947841205448,1
"WR10050877",12,"M",2020-01-19,44,0.0435622524872018,0
"WR10033726",16,"M",2017-04-01,50,0.288129044721337,1
"WR10030012",1,"F",2016-07-26,34,0.15077755240027,1
"WR10042834",12,"F",2020-05-21,44,0.185453491741524,0
"WR10041268",1,"M",2019-09-29,47,0.188351202549985,0
"WR10044641",16,"M",2020-05-16,35,0.0819086255191732,0
"WR10050519",1,"M",2018-06-29,50,0.013136288998358,0
"WR10049512",16,"F",2019-07-03,38,0.214623780546701,0
"WR10053966",16,"F",2020-06-14,56,0.114266396213658,NA
"WR10003412",1,"F",2020-04-13,30,0.436008886313146,0
"WR10031469",16,"M",2019-11-22,68,0.11861296242635,1
"WR10051333",4,"F",2018-06-14,49,0.0269487105186902,NA
"WR10039273",16,"U",2020-05-24,56,0.305032357770694,0
"WR10052921",16,"M",2019-08-18,43,0.00618178305805081,0
"WR10024892",1,"M",2018-01-16,76,0.150101419878296,1
"WR10033211",4,"F",2019-10-01,47,0.187095527866319,0
"WR10003153",4,"M",2019-05-03,41,0.0298464213271515,0
"WR10015665",12,"M",2020-02-02,62,0.0707041437264561,0
"WR10011157",16,"M",2020-02-16,31,0.200328407224959,0
"WR10040707",16,"M",2020-03-28,35,0.525741331015165,0
"WR10045526",4,"M",2018-10-29,20,0.178885347242345,0
"WR10053420",16,"F",2019-10-06,58,0.100550565053608,1
"WR10026013",1,"F",2018-12-12,48,0.232396406838597,0
"WR10035184",1,"M",2020-06-25,61,0.504298271032551,0
"WR10036495",4,"M",2019-04-06,58,0.000289771080846132,NA
"WR10026812",16,"M",2020-03-23,43,0.137931034482759,0
"WR10014337",16,"F",2018-01-04,59,0.281754080942722,1
"WR10029755",16,"F",2018-03-15,56,0.450014488554042,1
"WR10029971",16,"M",2019-12-07,47,0.265430310055057,0
"WR10055680",7,"M",2020-04-05,52,0.153482082488168,0
"WR10047939",1,"U",2020-03-27,62,0.221771467207573,0
"WR10046555",4,"M",2019-08-25,48,0.482468849608809,0
"WR10051609",16,"F",2020-05-24,56,0.138413986284169,0
"WR10025817",16,"M",2019-10-31,54,0.132425383946682,0
"WR10033840",16,"F",2019-05-09,60,0.0168067226890756,1
"WR10026995",1,"F",2019-11-06,58,0.00482951801410219,0
"WR10043945",16,"M",2020-06-27,52,0.11059596252294,0
"WR10019056",1,"F",2020-07-01,54,0.0761132039022506,0
"WR10039713",16,"F",2019-09-19,51,0.0626871438230465,0
"WR10049423",16,"M",2019-09-03,51,0.127982227373708,0
"WR10015203",16,"M",2019-05-16,43,0.028687337003767,0
"WR10031019",7,"F",2020-03-23,38,0.112431179368299,0
"WR10041292",4,"F",2020-04-18,28,0.303293731285618,0
"WR10049911",12,"F",2020-03-04,45,0.0152612769245629,0
"WR10024563",12,"F",2018-07-04,72,0.113203902250555,1
"WR10032139",1,"F",2019-07-09,72,0.183425094175601,1
"WR10024224",4,"U",2019-05-13,56,0.483434753211629,1
"WR10005750",1,"U",2019-03-06,23,0.240220226021443,1
"WR10001757",16,"F",2018-11-08,43,0.106539167391094,0
"WR10054994",1,"M",2020-07-01,45,0.0952380952380952,0
"WR10008821",4,"M",2019-03-25,31,0.0243407707910751,0
"WR10005466",16,"M",2019-07-06,26,0.115522070897324,1
"WR10021588",4,"M",2017-04-01,31,0.019801023857819,1
"WR10052845",16,"M",2020-06-16,56,0.328600405679513,0
"WR10012273",1,"F",2018-05-23,39,0.0459770114942529,1
"WR10054880",4,"M",2018-06-25,60,0.108181203515889,0
"WR10000948",16,"M",2018-09-06,36,0.245532695836955,0
"WR10052298",4,"M",2020-03-02,55,0.030908915290254,0
"WR10003804",12,"M",2020-03-12,40,0.264078045011108,0
"WR10035656",16,"M",2019-08-04,41,0.0963005892011977,0
"WR10025776",1,"F",2019-12-28,47,0.342412827199846,0
"WR10010339",7,"M",2017-03-08,36,0.392350043465662,1
